,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
6124,466227,Male,Yes,61,Yes,Artist,0.0,Average,5.0
6125,463056,Male,Yes,43,Yes,Homemaker,,Average,2.0
6126,465334,Female,Yes,41,No,Marketing,5.0,Average,3.0
6127,460595,Male,Yes,21,No,Doctor,1.0,Low,3.0
6128,461618,Female,Yes,42,Yes,Artist,,High,3.0
6129,464955,Female,Yes,38,No,Engineer,1.0,Average,6.0
6130,459642,Male,Yes,36,Yes,Executive,,High,4.0
6131,460844,Male,Yes,51,Yes,Healthcare,,Low,2.0
6132,463188,Female,Yes,48,Yes,Artist,2.0,Low,2.0
6133,463889,Female,No,29,Yes,Homemaker,,Low,1.0
6134,459509,Male,No,30,Yes,Healthcare,1.0,Low,1.0
6135,460211,Male,Yes,25,,Artist,6.0,Low,1.0
6136,464838,Male,No,19,No,Healthcare,0.0,Low,4.0
6137,462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0
6138,464635,Male,Yes,43,Yes,Healthcare,1.0,High,4.0
6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0
6140,460317,Male,No,32,No,Doctor,10.0,Low,2.0
6141,460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0
6142,463643,Female,No,43,Yes,Artist,0.0,Low,3.0
6143,459285,Male,No,76,Yes,Lawyer,0.0,Low,2.0
6144,464558,Male,No,30,Yes,Healthcare,9.0,Low,5.0
6145,463950,Male,No,31,No,Healthcare,1.0,Low,4.0
6146,464657,Male,No,23,No,Healthcare,0.0,Low,3.0
6147,461922,Male,Yes,70,No,Lawyer,0.0,High,3.0
6148,465421,Female,No,25,No,Engineer,1.0,Low,1.0
6149,463617,Male,No,29,No,Marketing,1.0,Low,2.0
6150,461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0
6151,467638,Male,Yes,71,Yes,Artist,1.0,Average,2.0
6152,460762,Female,No,18,No,Healthcare,0.0,Low,5.0
6153,467568,Male,No,42,Yes,Artist,8.0,Low,
6154,462623,Male,No,35,No,Healthcare,,Low,1.0
6155,459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0
6156,460408,Female,No,41,Yes,Artist,2.0,Low,1.0
6157,461089,Male,No,20,No,Marketing,0.0,Low,3.0
6158,466866,Male,Yes,27,No,Entertainment,14.0,Average,2.0
6159,467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0
6160,467867,Female,No,18,No,Healthcare,0.0,Low,4.0
6161,459309,Female,Yes,41,Yes,Artist,9.0,High,2.0
6162,465040,Male,Yes,67,No,Lawyer,1.0,Average,2.0
6163,462387,Female,Yes,28,Yes,Artist,0.0,Low,2.0
6164,459621,Female,No,29,No,Healthcare,8.0,Low,
6165,463646,Male,Yes,45,No,Artist,1.0,Average,4.0
6166,462810,Male,Yes,36,No,Executive,8.0,High,4.0
6167,460065,Female,Yes,79,Yes,Artist,,Average,2.0
6168,463999,Female,No,33,No,Engineer,1.0,Low,3.0
6169,461785,Female,Yes,87,Yes,Artist,1.0,Average,2.0
6170,461238,Female,Yes,52,Yes,Artist,3.0,Low,1.0
6171,464200,Female,No,32,No,Healthcare,1.0,Low,3.0
6172,465819,Female,No,42,Yes,Engineer,1.0,Low,7.0
6173,462018,Male,No,22,No,Healthcare,8.0,Low,5.0
6174,459275,Female,No,18,No,Doctor,2.0,Low,4.0
6175,461498,Female,No,26,No,Doctor,1.0,Low,4.0
6176,461894,Female,Yes,66,Yes,Artist,0.0,Average,2.0
6177,461176,Female,Yes,66,No,Engineer,6.0,Average,4.0
6178,460759,Male,Yes,69,No,Lawyer,1.0,Low,2.0
6179,460570,Male,No,25,Yes,Marketing,,Low,5.0
6180,463928,Male,Yes,55,Yes,Artist,1.0,Low,2.0
6181,465753,Female,Yes,49,Yes,Artist,6.0,Low,2.0
6182,467354,Male,Yes,61,Yes,Doctor,3.0,Low,2.0
6183,467326,Female,No,47,Yes,Artist,0.0,Low,1.0
6184,461331,Male,Yes,59,Yes,Executive,0.0,High,5.0
6185,462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0
6186,461436,Male,Yes,55,Yes,Artist,8.0,Average,2.0
6187,463057,Female,No,25,No,Homemaker,1.0,Low,1.0
6188,467609,Male,No,36,No,Artist,2.0,Low,4.0
6189,466451,Male,Yes,41,Yes,Entertainment,0.0,Low,1.0
6190,463680,Female,No,39,No,Engineer,1.0,Low,3.0
6191,463589,Female,No,20,No,Healthcare,1.0,Low,3.0
6192,460459,Female,No,33,No,Engineer,0.0,Low,5.0
6193,459128,Female,Yes,78,No,Lawyer,0.0,High,3.0
6194,464957,Female,Yes,87,No,Lawyer,0.0,Low,1.0
6195,464835,Male,No,19,No,Healthcare,1.0,Low,6.0
6196,466428,Female,No,23,No,,0.0,Low,2.0
6197,466210,Female,Yes,60,Yes,Artist,1.0,High,4.0
6198,462351,Male,Yes,77,No,Lawyer,1.0,High,2.0
6199,460015,Female,Yes,43,No,Entertainment,5.0,Low,1.0
6200,463355,Female,Yes,51,Yes,Artist,6.0,Average,3.0
6201,465354,Male,No,18,No,Doctor,0.0,Low,5.0
6202,464373,Female,No,46,Yes,Artist,0.0,Low,2.0
6203,459611,Female,No,20,No,Healthcare,1.0,Low,5.0
6204,466487,Female,No,27,Yes,Healthcare,0.0,Low,5.0
6205,462166,Male,Yes,26,Yes,Artist,0.0,Low,2.0
6206,461056,Female,Yes,57,Yes,Artist,0.0,High,3.0
6207,461488,Male,Yes,53,Yes,Artist,6.0,Average,2.0
6208,465745,Male,Yes,38,Yes,Artist,2.0,Low,2.0
6209,464415,Male,Yes,41,No,Doctor,1.0,Low,3.0
6210,462727,Female,Yes,81,No,Lawyer,0.0,High,2.0
6211,463268,Female,Yes,38,No,Engineer,0.0,Low,3.0
6212,462085,Female,No,30,Yes,Healthcare,0.0,Low,1.0
6213,465226,Male,Yes,37,No,Entertainment,2.0,Low,3.0
6214,461465,Male,Yes,28,Yes,Artist,9.0,Average,2.0
6215,461409,Male,Yes,43,No,Artist,1.0,High,3.0
6216,467791,Male,No,21,No,Doctor,0.0,Low,5.0
6217,463761,Male,Yes,33,Yes,Artist,1.0,Average,3.0
6218,466098,Male,Yes,78,Yes,Lawyer,1.0,High,2.0
6219,460471,Female,No,18,No,,0.0,Low,6.0
6220,465783,Male,No,23,No,Healthcare,1.0,Low,5.0
6221,467796,Female,No,27,No,Healthcare,9.0,Low,2.0
6222,464859,Female,Yes,45,Yes,Artist,1.0,Average,3.0
6223,467386,Male,No,31,No,Doctor,0.0,Low,1.0
6224,461984,Male,Yes,42,Yes,Artist,2.0,Average,2.0
6225,467205,Female,No,37,Yes,Healthcare,1.0,Low,3.0
6226,464525,Male,No,33,Yes,Entertainment,9.0,Low,2.0
6227,467103,Male,No,32,Yes,Healthcare,1.0,Low,3.0
6228,461067,Male,No,21,No,Healthcare,1.0,Low,3.0
6229,462569,Female,No,32,No,Doctor,7.0,Low,4.0
6230,462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0
6231,465614,Male,Yes,43,Yes,Artist,9.0,Low,2.0
6232,464822,Male,Yes,37,No,Entertainment,,Average,3.0
6233,460252,Male,Yes,41,Yes,Artist,0.0,Low,2.0
6234,466603,Male,Yes,41,Yes,Engineer,1.0,Average,2.0
6235,462884,Female,Yes,55,No,Artist,1.0,Low,2.0
6236,462418,Male,Yes,61,No,Engineer,9.0,Average,4.0
6237,465699,Female,No,38,No,Artist,13.0,Low,2.0
6238,466488,Male,Yes,62,Yes,Entertainment,0.0,Average,6.0
6239,462783,Female,No,33,No,Marketing,0.0,Low,4.0
6240,467063,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0
6241,461919,Male,No,38,Yes,Doctor,0.0,Low,3.0
6242,461844,Male,Yes,51,No,Artist,2.0,Average,4.0
6243,460600,Female,No,41,Yes,Artist,2.0,Low,
6244,462636,Female,Yes,36,No,Marketing,,Low,4.0
6245,464981,Male,Yes,45,Yes,Artist,0.0,Average,4.0
6246,466034,Female,Yes,71,No,Engineer,2.0,Low,1.0
6247,461078,Female,No,26,No,Homemaker,0.0,Low,6.0
6248,465664,Female,Yes,84,Yes,Lawyer,1.0,Low,1.0
6249,467037,Male,Yes,56,No,Lawyer,0.0,High,2.0
6250,465474,Male,No,27,No,Marketing,8.0,Low,4.0
6251,459158,Male,No,36,No,Engineer,3.0,Low,3.0
6252,461545,Female,Yes,70,Yes,Artist,1.0,Low,3.0
6253,463819,Male,Yes,25,,Artist,8.0,Low,
6254,464397,Female,Yes,40,Yes,Engineer,0.0,Average,2.0
6255,464003,Male,No,22,No,Healthcare,0.0,Low,4.0
6256,466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0
6257,465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0
6258,460621,Male,Yes,77,Yes,Lawyer,0.0,Low,2.0
6259,467702,Male,Yes,72,Yes,Artist,6.0,Low,1.0
6260,461036,Female,No,21,No,Healthcare,1.0,Low,3.0
6261,460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0
6262,467348,Female,Yes,33,Yes,Homemaker,,Average,3.0
6263,462595,Female,No,29,Yes,Artist,7.0,Low,7.0
6264,461195,Male,No,18,No,Healthcare,0.0,Low,2.0
6265,466353,Female,Yes,38,Yes,Engineer,0.0,Average,2.0
6266,466464,Female,Yes,48,Yes,Homemaker,3.0,Average,2.0
6267,466287,Female,Yes,48,Yes,Doctor,1.0,Average,2.0
6268,462035,Female,No,37,Yes,Artist,3.0,Low,1.0
6269,463082,Male,No,32,Yes,Healthcare,9.0,Low,5.0
6270,463600,Male,No,33,No,Healthcare,3.0,Low,5.0
6271,463679,Male,No,31,No,Healthcare,,Low,8.0
6272,465812,Male,Yes,47,No,Artist,0.0,Average,5.0
6273,465048,Male,Yes,63,Yes,Artist,1.0,Average,3.0
6274,460025,Female,No,26,Yes,Healthcare,5.0,Low,2.0
6275,466764,Male,Yes,65,Yes,Lawyer,11.0,High,2.0
6276,462125,Male,Yes,22,No,Healthcare,1.0,Average,4.0
6277,459551,Female,Yes,42,No,Engineer,4.0,Low,1.0
6278,467152,Male,Yes,43,No,Artist,8.0,Low,1.0
6279,461174,Female,No,23,No,Marketing,,Low,4.0
6280,466420,Male,No,27,Yes,Artist,5.0,Low,4.0
6281,460051,Male,No,42,Yes,Artist,7.0,Low,1.0
6282,463144,Male,Yes,45,Yes,Executive,1.0,High,3.0
6283,465438,Male,No,33,Yes,Doctor,9.0,Low,6.0
6284,460438,Male,Yes,58,No,Executive,0.0,High,4.0
6285,459032,Male,No,21,No,Doctor,0.0,Low,3.0
6286,461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0
6287,462061,Male,No,41,No,Doctor,1.0,Low,3.0
6288,467623,Male,Yes,76,Yes,,1.0,High,2.0
6289,466119,Female,Yes,57,No,Engineer,0.0,Low,1.0
6290,460952,Male,Yes,38,No,Doctor,0.0,Average,5.0
6291,459024,Male,Yes,50,Yes,Artist,0.0,Average,5.0
6292,461632,Male,No,25,Yes,Artist,,Low,1.0
6293,464010,Male,No,33,No,Healthcare,1.0,Low,4.0
6294,464405,Male,No,62,Yes,Entertainment,,Low,1.0
6295,459189,Male,No,26,No,Healthcare,1.0,Low,6.0
6296,466972,Male,Yes,25,Yes,Artist,12.0,Low,2.0
6297,467072,Male,Yes,63,No,Executive,1.0,High,3.0
6298,462448,Male,No,19,No,Healthcare,,Low,3.0
6299,467078,Female,Yes,26,No,Healthcare,,High,2.0
6300,460437,Female,No,26,Yes,Artist,9.0,Low,1.0
6301,463830,Female,No,30,Yes,Engineer,3.0,Low,3.0
6302,463475,Female,Yes,36,Yes,Doctor,0.0,Low,1.0
6303,462237,Female,No,22,No,Healthcare,1.0,Low,9.0
6304,466804,Female,,40,Yes,Homemaker,4.0,Low,1.0
6305,460184,Male,No,27,No,Doctor,9.0,Low,4.0
6306,461287,Male,Yes,42,Yes,Executive,1.0,High,5.0
6307,462039,Male,No,21,No,Healthcare,1.0,Low,2.0
6308,467482,Male,Yes,38,Yes,Executive,0.0,High,3.0
6309,459081,Male,Yes,63,Yes,Artist,0.0,Average,4.0
6310,463048,Female,Yes,47,Yes,Homemaker,,High,5.0
6311,460711,Female,No,25,Yes,Engineer,8.0,Low,3.0
6312,462984,Female,Yes,69,Yes,Artist,1.0,High,2.0
6313,459447,Male,Yes,53,Yes,Artist,9.0,Low,1.0
6314,466008,Male,Yes,36,Yes,Artist,1.0,Low,2.0
6315,467567,Male,No,27,Yes,Healthcare,1.0,Low,5.0
6316,461001,Female,No,59,Yes,Artist,0.0,Low,
6317,462836,Male,No,19,No,Healthcare,1.0,Low,3.0
6318,462176,Male,Yes,29,No,Executive,0.0,Average,2.0
6319,459580,Female,No,51,Yes,Lawyer,6.0,Low,1.0
6320,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0
6321,460808,Male,No,42,Yes,Artist,1.0,Low,1.0
6322,459640,Female,Yes,72,Yes,Doctor,,High,2.0
6323,467199,Male,No,37,Yes,Artist,7.0,Low,2.0
6324,466939,Male,Yes,66,No,Lawyer,0.0,High,2.0
6325,461796,Male,Yes,39,Yes,Artist,1.0,Average,2.0
6326,464686,Female,No,21,No,Entertainment,5.0,Low,5.0
6327,460843,Male,No,21,No,Healthcare,1.0,Low,4.0
6328,460370,Female,Yes,28,Yes,Executive,8.0,High,2.0
6329,465059,Male,Yes,56,Yes,Artist,0.0,Average,4.0
6330,465531,Female,No,40,Yes,Homemaker,9.0,Low,
6331,465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0
6332,464828,Male,No,18,No,Healthcare,8.0,Low,6.0
6333,462230,Male,No,23,No,Healthcare,1.0,Low,8.0
6334,466154,Female,Yes,45,Yes,Artist,1.0,Average,5.0
6335,462197,Female,Yes,65,No,Engineer,1.0,Average,3.0
6336,461692,Female,Yes,87,No,Artist,0.0,Low,1.0
6337,462019,Female,Yes,56,Yes,Artist,5.0,Average,4.0
6338,460763,Male,No,47,Yes,Artist,1.0,Low,2.0
6339,465740,Female,No,68,Yes,Doctor,1.0,Low,1.0
6340,460865,Male,No,18,No,Healthcare,1.0,Low,3.0
6341,459991,Male,Yes,40,Yes,Artist,6.0,Low,1.0
6342,463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0
6343,463749,Male,No,23,No,Healthcare,1.0,Low,4.0
6344,464037,Male,No,35,Yes,Artist,9.0,Low,1.0
6345,459180,Male,Yes,66,Yes,Executive,1.0,High,2.0
6346,460901,Male,No,22,No,Doctor,8.0,Low,3.0
6347,465312,Male,No,23,No,Healthcare,0.0,Low,4.0
6348,466585,Male,No,18,No,Marketing,1.0,Low,4.0
6349,460444,Male,Yes,60,No,Artist,0.0,Low,1.0
6350,462209,Female,Yes,40,No,Artist,0.0,Low,1.0
6351,462649,Female,Yes,30,No,Engineer,,Average,8.0
6352,464132,Male,No,28,No,Entertainment,1.0,Low,2.0
6353,467601,Male,Yes,42,No,Artist,6.0,Low,2.0
6354,464458,Male,No,46,Yes,Artist,1.0,Low,2.0
6355,466346,Female,No,23,No,Healthcare,9.0,Low,4.0
6356,465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0
6357,460179,Female,No,20,No,Entertainment,0.0,Low,6.0
6358,461833,Female,No,27,Yes,Healthcare,5.0,Low,
6359,459801,Female,No,27,Yes,Engineer,4.0,Low,2.0
6360,461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0
6361,460831,Male,No,21,No,Healthcare,0.0,Low,4.0
6362,463833,Female,No,25,No,Doctor,,Low,4.0
6363,464974,Male,Yes,60,No,Artist,0.0,Average,2.0
6364,465344,Female,Yes,71,Yes,Lawyer,0.0,High,2.0
6365,460398,Female,No,39,Yes,Entertainment,7.0,Low,1.0
6366,463681,Male,Yes,83,Yes,Lawyer,,Low,1.0
6367,459725,Female,Yes,35,Yes,Artist,1.0,Low,2.0
6368,466580,Male,No,19,No,Healthcare,1.0,Low,4.0
6369,464207,Male,No,53,Yes,Artist,0.0,Low,1.0
6370,461281,Male,No,23,No,Healthcare,4.0,Low,9.0
6371,465781,Male,No,20,No,Healthcare,8.0,Low,
6372,461285,Male,No,20,No,Healthcare,,Low,3.0
6373,463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0
6374,461622,Male,Yes,35,Yes,Executive,4.0,High,4.0
6375,462911,Male,Yes,32,Yes,Doctor,11.0,Average,2.0
6376,463963,Female,Yes,33,No,Engineer,5.0,High,3.0
6377,467297,Female,Yes,53,Yes,Artist,1.0,Average,3.0
6378,461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0
6379,464696,Female,No,37,Yes,Engineer,0.0,Low,1.0
6380,460929,Male,Yes,50,Yes,Artist,0.0,Average,4.0
6381,462840,Female,No,23,No,Healthcare,9.0,Low,3.0
6382,460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0
6383,465476,Female,No,28,No,Healthcare,3.0,Low,2.0
6384,461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0
6385,465097,Male,Yes,81,No,Lawyer,1.0,High,2.0
6386,464391,Female,Yes,65,No,Engineer,0.0,Average,2.0
6387,461619,Male,Yes,53,Yes,Executive,,High,3.0
6388,466519,Male,Yes,37,,Entertainment,0.0,Low,
6389,460833,Male,Yes,30,Yes,Healthcare,0.0,Low,2.0
6390,464425,Male,No,40,Yes,Artist,8.0,Low,1.0
6391,462231,Male,No,28,Yes,Artist,4.0,Low,6.0
6392,464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0
6393,466141,Female,Yes,60,Yes,Homemaker,1.0,Low,4.0
6394,464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0
6395,467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0
6396,459670,Female,Yes,39,Yes,Entertainment,7.0,Average,2.0
6397,462515,Male,Yes,42,No,Doctor,5.0,Average,5.0
6398,461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0
6399,462472,Male,No,35,Yes,Artist,0.0,Low,1.0
6400,465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0
6401,459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0
6402,465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0
6403,467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0
6404,460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0
6405,465366,Female,No,38,Yes,Artist,8.0,Low,1.0
6406,465073,Male,Yes,69,No,Executive,1.0,High,2.0
6407,464626,Female,Yes,38,Yes,Artist,1.0,Average,2.0
6408,465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0
6409,461157,Male,No,37,No,Healthcare,0.0,Low,5.0
6410,465032,Male,Yes,72,Yes,Executive,0.0,High,2.0
6411,460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0
6412,466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0
6413,460131,Female,No,29,Yes,Healthcare,6.0,Low,3.0
6414,465577,Male,No,26,No,Healthcare,0.0,Low,4.0
6415,463334,Female,No,33,Yes,Doctor,0.0,Low,6.0
6416,462100,Female,No,40,Yes,Healthcare,0.0,Low,1.0
6417,459125,Female,No,32,Yes,Artist,,Low,7.0
6418,467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0
6419,462865,Female,No,25,Yes,Healthcare,,Low,1.0
6420,465932,Male,No,35,No,Artist,1.0,Low,1.0
6421,460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0
6422,463138,Female,No,28,No,Homemaker,,Low,
6423,461202,Male,No,33,Yes,Healthcare,,Low,4.0
6424,466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0
6425,459161,Male,Yes,51,Yes,Executive,3.0,High,5.0
6426,466780,Female,No,36,Yes,Artist,11.0,Low,
6427,466959,Male,Yes,25,Yes,Artist,8.0,Low,4.0
6428,463786,Female,Yes,37,Yes,Artist,,Average,2.0
6429,459093,Female,Yes,39,Yes,Doctor,8.0,Average,2.0
6430,463747,Female,Yes,35,Yes,Artist,0.0,Average,2.0
6431,460259,Male,No,21,No,Healthcare,1.0,Low,4.0
6432,464494,Female,Yes,55,Yes,Artist,1.0,Average,4.0
6433,466563,Female,No,20,No,Marketing,,Low,4.0
6434,466722,Male,Yes,35,No,Executive,1.0,High,3.0
6435,460561,Female,No,39,No,Engineer,6.0,Low,1.0
6436,461522,Male,Yes,83,No,Executive,1.0,High,2.0
6437,459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0
6438,459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0
6439,461713,Female,No,27,Yes,Artist,1.0,Low,5.0
6440,461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0
6441,461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0
6442,461602,Female,No,26,Yes,Artist,0.0,Low,
6443,461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0
6444,462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0
6445,461247,Female,No,49,Yes,Artist,4.0,Low,1.0
6446,461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0
6447,463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0
6448,466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0
6449,466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0
6450,462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0
6451,465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0
6452,459337,Female,Yes,25,Yes,Engineer,6.0,Average,2.0
6453,466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0
6454,467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0
6455,465840,Female,No,42,No,Artist,0.0,Low,1.0
6456,465689,Male,No,22,No,Healthcare,9.0,Low,4.0
6457,462982,Male,Yes,41,No,Doctor,2.0,Average,4.0
6458,464262,Male,Yes,75,No,Executive,0.0,Low,1.0
6459,463095,Female,Yes,37,Yes,Homemaker,,High,2.0
6460,461687,Female,Yes,77,Yes,Artist,0.0,High,2.0
6461,467124,Male,Yes,57,No,,1.0,Average,2.0
6462,464499,Male,Yes,43,Yes,Executive,1.0,High,4.0
6463,467778,Female,No,31,Yes,Healthcare,8.0,Low,4.0
6464,466280,Male,No,33,No,Doctor,1.0,Low,2.0
6465,463523,Male,Yes,60,Yes,Executive,1.0,High,4.0
6466,462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0
6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0
6468,460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0
6469,462269,Male,Yes,83,Yes,Artist,2.0,High,2.0
6470,459279,Female,No,38,Yes,Artist,7.0,Low,1.0
6471,461566,Male,No,28,Yes,Artist,0.0,Low,4.0
6472,462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0
6473,463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0
6474,465528,Female,Yes,46,Yes,,0.0,Low,2.0
6475,464667,Female,Yes,51,No,Engineer,4.0,Low,2.0
6476,462606,Male,Yes,36,No,Executive,2.0,High,3.0
6477,466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0
6478,463431,Male,Yes,43,Yes,Artist,,Average,4.0
6479,459585,Female,Yes,46,Yes,Artist,0.0,Average,4.0
6480,459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0
6481,462523,Male,Yes,57,No,Doctor,4.0,Low,3.0
6482,464805,Male,Yes,35,No,Doctor,0.0,Low,1.0
6483,465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0
6484,467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0
6485,464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0
6486,466115,Male,Yes,37,No,Executive,1.0,Low,2.0
6487,467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0
6488,466340,Male,No,19,No,Healthcare,1.0,Low,3.0
6489,461453,Male,Yes,41,Yes,Artist,8.0,Low,
6490,460628,Male,Yes,27,Yes,Entertainment,,Low,
6491,459916,Male,No,36,Yes,Artist,0.0,Low,1.0
6492,462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0
6493,467613,Male,Yes,53,No,Artist,1.0,Average,6.0
6494,462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0
6495,466095,Female,,27,Yes,Healthcare,1.0,Low,6.0
6496,466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0
6497,466735,Male,No,18,No,Healthcare,0.0,Low,
6498,461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0
6499,463987,Female,No,36,Yes,Artist,0.0,Low,1.0
6500,462094,Female,No,37,Yes,Healthcare,,Low,1.0
6501,463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0
6502,466539,Female,Yes,80,No,Lawyer,1.0,High,2.0
6503,463311,Female,No,18,No,Healthcare,0.0,Low,5.0
6504,462355,Male,Yes,61,No,Entertainment,1.0,Low,
6505,461960,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0
6506,461848,Male,No,36,No,Marketing,0.0,Low,2.0
6507,461963,Female,No,43,Yes,Artist,8.0,Low,1.0
6508,459268,Female,No,33,No,Homemaker,7.0,Low,
6509,465477,Male,No,31,No,Healthcare,1.0,Low,3.0
6510,460619,Male,No,52,Yes,Entertainment,,Low,
6511,466472,Male,No,38,Yes,Doctor,4.0,Low,1.0
6512,467727,Male,Yes,45,Yes,Artist,7.0,High,4.0
6513,459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0
6514,466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0
6515,460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0
6516,463704,Male,No,45,Yes,Artist,1.0,Low,2.0
6517,460690,Female,,51,No,Homemaker,8.0,Low,
6518,467061,Female,No,29,Yes,Homemaker,13.0,Low,1.0
6519,464545,Male,No,43,Yes,Artist,7.0,Low,3.0
6520,464239,Female,Yes,42,No,Artist,0.0,Average,3.0
6521,464996,Male,Yes,47,No,Entertainment,9.0,Average,6.0
6522,461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0
6523,461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0
6524,460623,Male,Yes,41,Yes,Executive,5.0,Low,2.0
6525,467493,Male,Yes,47,Yes,Executive,1.0,High,4.0
6526,467407,Male,No,27,Yes,Artist,7.0,Low,3.0
6527,461110,Male,No,18,No,Healthcare,,Low,3.0
6528,460055,Female,No,46,Yes,Artist,8.0,Low,1.0
6529,466568,Female,Yes,35,Yes,Artist,,Average,2.0
6530,467032,Female,No,25,Yes,Artist,2.0,Low,2.0
6531,463590,Male,No,18,No,Healthcare,,Low,3.0
6532,467225,Female,No,22,No,Healthcare,1.0,Low,3.0
6533,466509,Male,Yes,56,No,Executive,1.0,Average,3.0
6534,463087,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0
6535,460524,Female,Yes,40,,Homemaker,9.0,Average,
6536,459535,Male,Yes,50,Yes,Artist,8.0,Average,2.0
6537,467384,Male,No,42,Yes,,,Low,1.0
6538,466390,Female,Yes,61,Yes,Homemaker,1.0,Average,
6539,463636,Male,No,33,No,Doctor,1.0,Low,6.0
6540,466717,Female,Yes,69,No,Entertainment,1.0,Low,2.0
6541,466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0
6542,466201,Male,Yes,42,Yes,Doctor,1.0,Average,5.0
6543,467729,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0
6544,460234,Female,No,20,No,Healthcare,4.0,Low,6.0
6545,464342,Female,Yes,46,Yes,Engineer,1.0,Average,2.0
6546,460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0
6547,466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0
6548,459641,Female,Yes,58,Yes,Artist,4.0,Average,5.0
6549,463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0
